date,language_x,userid,level,word,guess,success,flight,dob,country,language_y
10/31/2018 7:13,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,2,duck,Ã¶rdek,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:13,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,1,cup,fincan,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:12,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,5,lovely,gÃ¼zel,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:12,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,7,saucepan,tencere,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:12,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,2,knows,bilir,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:12,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,7,asked,diye sordu,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:11,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,2,futures,gelecek,FALSE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:11,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,1,climb,tÄ±rmanÄ±ÅŸ,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:11,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,2,against,karÅŸÄ±sÄ±nda,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:11,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,6,apricots,ÅŸeftaliler,FALSE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:11,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,3,dancing,dans etmek,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:11,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,2,smoke,duman,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:11,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,11,starred,yÄ±ldÄ±zlar,FALSE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:10,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,3,ducks,Ã¶rdekler,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:10,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,7,room,oda,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:10,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,2,bananas,muzlar,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:10,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,5,sings,ÅŸarkÄ±lar,FALSE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:10,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,4,had,kafa,FALSE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:10,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,1,minded,fikirli,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:09,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,1,special,Ã¶zel,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:09,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,11,pizzas,pizzalar,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:09,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,4,teamed,ekip kurmak,FALSE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:09,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,2,duck,Ã¶rdek,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:09,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,6,apricots,kayÄ±sÄ±lar,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:09,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,1,excuses,bahane,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:09,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,7,apricot,ÅŸeftali,FALSE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:08,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,6,somebody,bazÄ±larÄ±,FALSE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:08,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,8,garlic,sarÄ±msak,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:08,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,2,place,yer,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:08,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,1,sweeter,tatlÄ±,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:08,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,2,earth,dÃ¼nya,FALSE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:08,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,1,but,ama,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:08,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,1,dance,dans,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:08,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,4,perfected,mÃ¼kemmel,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:08,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,6,teeth,diÅŸ,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:08,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,1,buzz,vÄ±zÄ±ltÄ±,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:07,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,1,confused,ÅŸaÅŸkÄ±n,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:07,tr,5761c4c1-63e8-45a2-bb89-d1c1ab2a7822,2,fast,hÄ±zlÄ±,TRUE, noflight,1/1/1999,Turkey,Turkish (Turkey)
10/31/2018 7:10,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,1,floating,kaymak,FALSE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:09,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,2,relax,sakin,TRUE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:09,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,6,attempted,teÅŸebbÃ¼s,TRUE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:09,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,2,bet,bahis,TRUE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:08,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,10,veal,dana,FALSE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:08,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,1,greater,bÃ¼yÃ¼k,TRUE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:07,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,6,peas,bezelye,TRUE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:07,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,2,wells,iyi,FALSE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:06,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,2,statue,statÃ¼,FALSE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:06,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,2,shapes,ÅŸekil,TRUE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:05,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,1,exit,Ã§Ä±kÄ±ÅŸ,TRUE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:05,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,2,fig,ÅŸekil,FALSE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:05,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,1,miss,bayan,TRUE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 7:04,tr,1577f51b-062f-46dc-a1e0-34201f2eee2f,1,groups,grup,TRUE, languagerank,1/1/1997,Turkey,Turkish
10/31/2018 19:59,es,553fe940-dd94-47e6-bbe5-f900ef575bbb,1,fish,pez,TRUE, noflight,1/1/2000,Ecuador,
10/31/2018 20:12,es,553fe940-dd94-47e6-bbe5-f900ef575bbb,2,school,escuela,TRUE, noflight,1/1/2000,Ecuador,
10/31/2018 20:11,es,553fe940-dd94-47e6-bbe5-f900ef575bbb,3,low,bajo,TRUE, noflight,1/1/2000,Ecuador,
10/31/2018 20:10,es,553fe940-dd94-47e6-bbe5-f900ef575bbb,2,tin,tinta,FALSE, noflight,1/1/2000,Ecuador,
10/31/2018 20:08,es,553fe940-dd94-47e6-bbe5-f900ef575bbb,1,miss,seyorita,FALSE, noflight,1/1/2000,Ecuador,
11/10/2018 3:12,iw,a17a5f06-f35e-4e50-85e6-ebf017587f91,1,potatoes,potatoes,FALSE, noflight,1/1/2010,Vietnam,Vietnamese
11/10/2018 3:12,iw,a17a5f06-f35e-4e50-85e6-ebf017587f91,2,pushes,p,FALSE, noflight,1/1/2010,Vietnam,Vietnamese
11/10/2018 4:38,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,5,heart,trÃ¡i tim,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 4:38,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,4,seat,gháº¿,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 4:38,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,1,baby,embÃ©,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:24,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,6,charms,quyáº¿n rÅ©,FALSE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:24,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,1,script,ká»‹ch báº£n,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:23,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,2,sometimes,Ä‘Ã´i khi,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:23,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,7,hiding,trá»‘n,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:23,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,1,living,Ä‘ang á»Ÿ,FALSE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:22,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,6,draft,nhÃ¡p,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:22,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,1,throat,há»ng,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:22,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,1,crown,vÆ°Æ¡ng miá»‡n,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:21,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,4,pulled,kÃ©o,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:20,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,3,goes,Ä‘i,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:19,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,3,sleeping,ngá»§,FALSE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:19,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,1,minutes,phÃºt,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:19,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,11,alarm,bÃ¡o thá»©c,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 10:19,vi,66edb9e6-5b88-44dd-a4ca-44ae0ec8d694,2,sounds,Ã¢m thanh,TRUE, noflight,1/1/2003,Vietnam,Vietnamese (Vietnam)
11/10/2018 9:13,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,1,cities,thÃ nh phá»‘,FALSE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 9:13,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,5,stuff,nhÃ¢n viÃªn,FALSE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 9:12,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,5,raises,má»c,FALSE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 9:12,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,5,leg,chÃ¢n,TRUE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 9:12,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,5,to,f,FALSE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 9:12,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,1,more,nhiá»u hÆ¡n,TRUE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 9:12,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,11,pan,f,FALSE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 9:11,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,2,stuck,g,FALSE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 9:11,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,2,dash,g,FALSE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 9:11,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,6,fullest,g,FALSE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 9:11,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,2,yourself,tu minh,FALSE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 9:11,vi,e8d33b42-e902-4491-9129-4844fd02fbe9,1,air,khong khi,FALSE, noflight,1/1/2005,Vietnam,Vietnamese
11/10/2018 12:46,vi,db941e2d-1484-4b18-b21e-af3014be8217,3,its,nÃ³,FALSE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:46,vi,db941e2d-1484-4b18-b21e-af3014be8217,2,frozen,Ä‘Ã´ng láº¡nh,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:45,vi,db941e2d-1484-4b18-b21e-af3014be8217,4,completes,hoÃ n thÃ nh,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:45,vi,db941e2d-1484-4b18-b21e-af3014be8217,2,on,trÃªn,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:45,vi,db941e2d-1484-4b18-b21e-af3014be8217,1,day,ngÃ y,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:45,vi,db941e2d-1484-4b18-b21e-af3014be8217,2,seconds,giÃ¢y,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:44,vi,db941e2d-1484-4b18-b21e-af3014be8217,6,weakest,yáº¿u nháº¥t,FALSE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:44,vi,db941e2d-1484-4b18-b21e-af3014be8217,2,surfaces,bá» máº·t,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:44,vi,db941e2d-1484-4b18-b21e-af3014be8217,6,has,cÃ³,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:44,vi,db941e2d-1484-4b18-b21e-af3014be8217,2,soda,nÆ°á»›c ngá»t,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:43,vi,db941e2d-1484-4b18-b21e-af3014be8217,1,always,luÃ´n luÃ´n,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:43,vi,db941e2d-1484-4b18-b21e-af3014be8217,1,past,dá»c,FALSE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:43,vi,db941e2d-1484-4b18-b21e-af3014be8217,2,brought,báº¯t,FALSE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:43,vi,db941e2d-1484-4b18-b21e-af3014be8217,3,lock,khÃ³a,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:42,vi,db941e2d-1484-4b18-b21e-af3014be8217,2,able,cÃ³ thá»ƒ,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:42,vi,db941e2d-1484-4b18-b21e-af3014be8217,4,about,vá»,TRUE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:42,vi,db941e2d-1484-4b18-b21e-af3014be8217,5,daughter,con,FALSE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:42,vi,db941e2d-1484-4b18-b21e-af3014be8217,1,audiences,audiences,FALSE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:41,vi,db941e2d-1484-4b18-b21e-af3014be8217,6,weakest,weakest,FALSE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:41,vi,db941e2d-1484-4b18-b21e-af3014be8217,1,make,make,FALSE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:41,vi,db941e2d-1484-4b18-b21e-af3014be8217,1,calling,calling,FALSE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 12:41,vi,db941e2d-1484-4b18-b21e-af3014be8217,2,rat,rat,FALSE, noflight,1/1/2007,Vietnam,Vietnamese
11/10/2018 13:59,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,green,mÃ u xanh lÃ¡ cÃ¢y,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 13:59,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,orders,Ä‘Æ¡n Ä‘áº·t hÃ ng,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 13:58,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,handle,xá»­ lÃ­,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 13:58,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,apparently,hÃ¬nh nhÆ°,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 13:57,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,forever,mÃ£i mÃ£i,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 13:57,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,pomegranate,trÃ¡i tháº¡ch lá»±u,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 13:56,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,pass,máº­t kháº©u,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 13:56,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,three,3,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 13:56,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,foot,fire,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 13:55,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,rookie,start,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 13:55,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,turn,go,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 13:55,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,revealing,bomb,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:12,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,3,remember,nhá»›,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:12,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,3,dramatic,ká»‹ch tÃ­nh,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:11,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,3,engine,Ä‘á»™ng cÆ¡,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:11,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,fly,bay,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:11,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,apparently,rÃµ rÃ ng,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:10,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,mutant,Ä‘á»™t biáº¿n,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:10,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,3,standards,tiÃªu chuáº©n,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:09,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,cap,mÅ© lÆ°á»¡i trai,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:09,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,3,cheek,gÃ² mÃ¡,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:09,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,stopped,Ä‘Ã£ dá»«ng láº¡i,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:08,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,abandoned,bá»‹ bá» rÆ¡i,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:08,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,minds,tÃ¢m trÃ­,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:08,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,attached,Ä‘Ã­nh kÃ¨m,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:07,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,elevator,thang mÃ¡y,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:07,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,lethal,gÃ¢y cháº¿t ngÆ°á»i,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:07,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,rookie,n binh,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:06,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,bonfire,lá»­a tráº¡i,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:06,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,also,cÅ©ng,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:05,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,handle,xá»­ lÃ½,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:05,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,created,táº¡o,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:05,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,scared,sá»£ hÃ£i,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:05,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,passengers,hÃ nh khÃ¡ch,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:04,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,disaster,tháº£m há»a,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:03,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,apparently,cháº¯c cháº¯n,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:03,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,projects,dá»± Ã¡n,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:03,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,figures,sá»‘ liá»‡u,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:02,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,young,tráº»,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:02,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,stop,dá»«ng láº¡i,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:02,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,seeks,tÃ¬m kiáº¿m,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:01,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,fruit,trÃ¡i cÃ¢y,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:01,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,toxic,cháº¥t Ä‘á»c,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:01,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,defeat,Ä‘Ã¡nh báº¡i,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:00,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,1,age,tuá»•i tÃ¡c,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:00,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,official,chÃ­ch thá»©c,FALSE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:00,vi,20d9caa5-dd78-4cf5-bbb3-cbe88daa1874,2,thinking,Ä‘ang suy nghÄ©,TRUE, languagerank,1/1/2005,Vietnam,Vietnamese
11/10/2018 14:59,es,689604fe-a46b-4e35-8142-0f1b6a896b82,1,points,puntos,TRUE, languagerank,1/1/1999,Colombia,
11/10/2018 14:59,es,689604fe-a46b-4e35-8142-0f1b6a896b82,2,move,movimiento,TRUE, languagerank,1/1/1999,Colombia,
11/10/2018 14:59,es,689604fe-a46b-4e35-8142-0f1b6a896b82,2,teapot,tetera,TRUE, languagerank,1/1/1999,Colombia,
